21.92	4009	43.244
21.97	4011.1	42.737
22.02	4013.2	42.229
22.07	4015.3	41.722
22.12	4017.4	41.215
22.17	4019.5	40.709
22.22	4021.5	40.203
22.27	4023.5	39.698
22.32	4025.5	39.193
22.37	4027.4	38.688
22.42	4029.3	38.184
22.47	4031.2	37.68
22.52	4033.1	37.177
22.57	4034.9	36.674
22.62	4036.8	36.171
22.67	4038.6	35.668
22.72	4040.3	35.166
22.77	4042.1	34.664
22.82	4043.8	34.163
22.87	4045.5	33.662
22.92	4047.2	33.161
22.97	4048.8	32.66
23.02	4050.4	32.16
23.07	4052	31.66
23.12	4053.6	31.161
23.17	4055.1	30.662
23.22	4056.7	30.163
23.27	4058.2	29.665
23.32	4059.6	29.167
23.37	4061.1	28.669
23.42	4062.5	28.171
23.47	4063.9	27.674
23.52	4065.3	27.177
23.57	4066.6	26.68
23.62	4067.9	26.184
23.67	4069.2	25.688
23.72	4070.5	25.193
23.77	4071.7	24.698
23.82	4073	24.203
23.87	4074.2	23.709
23.92	4075.3	23.214
23.97	4076.5	22.721
24.02	4077.6	22.227
24.07	4078.7	21.733
24.12	4079.8	21.24
24.17	4080.8	20.747
24.22	4081.9	20.254
24.27	4082.9	19.762
24.32	4083.8	19.269
24.37	4084.8	18.777
24.42	4085.7	18.286
24.47	4086.6	17.794
24.52	4087.5	17.303
24.57	4088.3	16.812
24.62	4089.2	16.321
24.67	4090	15.83
24.72	4090.8	15.34
24.77	4091.5	14.849
24.82	4092.2	14.359
24.87	4092.9	13.869
24.92	4093.6	13.379
24.97	4094.3	12.89
25.02	4094.9	12.401
25.07	4095.5	11.912
25.12	4096.1	11.423
25.17	4096.7	10.934
25.22	4097.2	10.446
25.27	4097.7	9.9578
25.32	4098.2	9.4701
25.37	4098.7	8.9826
25.42	4099.1	8.4955
25.47	4099.5	8.0086
25.52	4099.9	7.5218
25.57	4100.3	7.0351
25.62	4100.6	6.5488
25.67	4100.9	6.0627
25.72	4101.2	5.5769
25.77	4101.5	5.0914
25.82	4101.7	4.6062
25.87	4101.9	4.1211
25.92	4102.1	3.6362
25.97	4102.3	3.1516
26.02	4102.4	2.6675
26.07	4102.6	2.1841
26.12	4102.7	1.6978
26.17	4102.7	1.211
26.22	4102.8	0.72421
26.27	4102.8	0.2375
26.32	4102.8	-0.24907
26.37	4102.8	-0.73542
26.424	4102.7	-1.2594
26.475	4102.6	-1.759
26.527	4102.5	-2.2587
26.579	4102.4	-2.7584
26.631	4102.3	-3.258
26.683	4102.1	-3.7577
26.735	4101.9	-4.2573
26.788	4101.6	-4.7569
26.841	4101.4	-5.2566
26.894	4101.1	-5.7562
26.947	4100.7	-6.2557
27.001	4100.4	-6.7552
27.056	4100	-7.2546
27.11	4099.6	-7.754
27.165	4099.2	-8.2533
27.221	4098.7	-8.7526
27.277	4098.2	-9.2519
27.333	4097.7	-9.751
27.391	4097.1	-10.25
27.448	4096.5	-10.749
27.507	4095.8	-11.248
27.566	4095.1	-11.747
27.626	4094.4	-12.245
27.687	4093.7	-12.744
27.749	4092.9	-13.242
27.812	4092	-13.74
27.876	4091.1	-14.238
27.941	4090.2	-14.736
28.007	4089.2	-15.233
28.074	4088.1	-15.73
28.143	4087	-16.227
28.214	4085.9	-16.724
28.285	4084.7	-17.221
28.359	4083.4	-17.717
28.435	4082	-18.213
28.512	4080.6	-18.709
28.592	4079.1	-19.205
28.674	4077.5	-19.7
28.758	4075.8	-20.194
28.846	4074	-20.689
28.936	4072.1	-21.183
29.03	4070.1	-21.676
29.128	4068	-22.169
29.229	4065.7	-22.661
29.336	4063.3	-23.152
29.447	4060.6	-23.643
29.565	4057.8	-24.133
29.689	4054.8	-24.624
29.82	4051.5	-25.113
29.961	4048	-25.6
30.112	4044.1	-26.088
30.274	4039.8	-26.573
30.451	4035.1	-27.054
30.645	4029.8	-27.531
30.859	4023.8	-28.005
31.101	4017	-28.474
31.379	4009	-28.941
31.707	3999.4	-29.404
32.095	3987.9	-29.844
32.587	3973.1	-30.271
33.087	3957.9	-30.57
33.587	3942.6	-30.773
34.087	3927.2	-30.908
34.587	3911.7	-30.994
35.087	3896.2	-31.044
35.587	3880.7	-31.072
36.087	3865.1	-31.084
36.587	3849.6	-31.084
37.087	3834	-31.075
37.587	3818.5	-31.062
38.087	3803	-31.045
38.587	3787.5	-31.025
39.087	3772	-31.004
39.587	3756.5	-30.981
40.087	3741	-30.957
40.587	3725.5	-30.933
41.087	3710	-30.908
41.587	3694.6	-30.884
42.087	3679.2	-30.86
42.587	3663.7	-30.835
43.087	3648.3	-30.81
43.587	3632.9	-30.786
44.087	3617.5	-30.761
44.587	3602.2	-30.737
45.087	3586.8	-30.713
45.587	3571.5	-30.689
46.087	3556.1	-30.664
46.587	3540.8	-30.64
47.087	3525.5	-30.616
47.587	3510.2	-30.592
48.087	3494.9	-30.569
48.587	3479.6	-30.545
49.087	3464.3	-30.521
49.587	3449.1	-30.496
50.087	3433.8	-30.471
50.587	3418.6	-30.447
51.087	3403.4	-30.422
51.587	3388.2	-30.398
52.087	3373	-30.373
52.587	3357.8	-30.348
53.087	3342.7	-30.324
53.587	3327.5	-30.3
54.087	3312.4	-30.275
54.587	3297.2	-30.251
55.087	3282.1	-30.227
55.587	3267	-30.203
56.087	3251.9	-30.18
56.587	3236.8	-30.156
57.087	3221.7	-30.132
57.587	3206.7	-30.109
58.087	3191.6	-30.085
58.587	3176.6	-30.062
59.087	3161.6	-30.039
59.587	3146.6	-30.015
60.087	3131.6	-29.992
60.587	3116.6	-29.968
61.087	3101.6	-29.946
61.587	3086.6	-29.923
62.087	3071.7	-29.9
62.587	3056.7	-29.878
63.087	3041.8	-29.855
63.587	3026.9	-29.833
64.087	3012	-29.811
64.587	2997.1	-29.788
65.087	2982.2	-29.765
65.587	2967.3	-29.742
66.087	2952.4	-29.72
66.587	2937.6	-29.697
67.087	2922.7	-29.674
67.587	2907.9	-29.651
68.087	2893.1	-29.628
68.587	2878.3	-29.605
69.087	2863.5	-29.582
69.587	2848.7	-29.559
70.087	2833.9	-29.536
70.587	2819.1	-29.514
71.087	2804.4	-29.491
71.587	2789.7	-29.468
72.087	2774.9	-29.446
72.587	2760.2	-29.423
73.087	2745.5	-29.401
73.587	2730.8	-29.379
74.087	2716.1	-29.357
74.587	2701.5	-29.335
75.087	2686.8	-29.313
75.587	2672.1	-29.291
76.087	2657.5	-29.268
76.587	2642.9	-29.247
77.087	2628.3	-29.225
77.587	2613.6	-29.204
78.087	2599.1	-29.182
78.587	2584.5	-29.161
79.087	2569.9	-29.14
79.587	2555.3	-29.118
80.087	2540.8	-29.097
80.587	2526.2	-29.076
81.087	2511.7	-29.055
81.587	2497.2	-29.034
82.087	2482.7	-29.013
82.587	2468.2	-28.992
83.087	2453.7	-28.97
83.587	2439.2	-28.949
84.087	2424.7	-28.927
84.587	2410.3	-28.905
85.087	2395.8	-28.884
85.587	2381.4	-28.862
86.087	2367	-28.841
86.587	2352.5	-28.819
87.087	2338.1	-28.798
87.587	2323.7	-28.776
88.087	2309.4	-28.755
88.587	2295	-28.734
89.087	2280.6	-28.713
89.587	2266.3	-28.692
90.087	2251.9	-28.671
90.587	2237.6	-28.65
91.087	2223.3	-28.629
91.587	2209	-28.608
92.087	2194.7	-28.587
92.587	2180.4	-28.567
93.087	2166.1	-28.546
93.587	2151.8	-28.526
94.087	2137.6	-28.505
94.587	2123.3	-28.485
95.087	2109.1	-28.465
95.587	2094.9	-28.445
96.087	2080.7	-28.425
96.587	2066.4	-28.404
97.087	2052.2	-28.385
97.587	2038.1	-28.364
98.087	2023.9	-28.345
98.587	2009.7	-28.325
99.087	1995.6	-28.305
99.587	1981.4	-28.286
100.09	1967.3	-28.266
100.59	1953.1	-28.245
101.09	1939	-28.225
101.59	1924.9	-28.205
102.09	1910.8	-28.184
102.59	1896.7	-28.164
103.09	1882.7	-28.144
103.59	1868.6	-28.123
104.09	1854.5	-28.103
104.59	1840.5	-28.083
105.09	1826.5	-28.063
105.59	1812.4	-28.043
106.09	1798.4	-28.023
106.59	1784.4	-28.003
107.09	1770.4	-27.984
107.59	1756.4	-27.964
108.09	1742.4	-27.944
108.59	1728.5	-27.925
109.09	1714.5	-27.905
109.59	1700.6	-27.886
110.09	1686.6	-27.866
110.59	1672.7	-27.846
111.09	1658.8	-27.827
111.59	1644.9	-27.808
112.09	1631	-27.789
112.59	1617.1	-27.77
113.09	1603.2	-27.751
113.59	1589.3	-27.733
114.09	1575.5	-27.714
114.59	1561.6	-27.695
115.09	1547.8	-27.676
115.59	1533.9	-27.658
116.09	1520.1	-27.639
116.59	1506.3	-27.62
117.09	1492.5	-27.602
117.59	1478.7	-27.583
118.09	1464.9	-27.564
118.59	1451.1	-27.545
119.09	1437.4	-27.526
119.59	1423.6	-27.507
120.09	1409.9	-27.488
120.59	1396.1	-27.469
121.09	1382.4	-27.45
121.59	1368.7	-27.431
122.09	1355	-27.411
122.59	1341.3	-27.393
123.09	1327.6	-27.374
123.59	1313.9	-27.355
124.09	1300.2	-27.336
124.59	1286.6	-27.318
125.09	1272.9	-27.299
125.59	1259.3	-27.28
126.09	1245.6	-27.262
126.59	1232	-27.243
127.09	1218.4	-27.225
127.59	1204.8	-27.207
128.09	1191.2	-27.189
128.59	1177.6	-27.171
129.09	1164	-27.152
129.59	1150.4	-27.134
130.09	1136.9	-27.116
130.59	1123.3	-27.099
131.09	1109.8	-27.081
131.59	1096.2	-27.063
132.09	1082.7	-27.045
132.59	1069.2	-27.027
133.09	1055.7	-27.01
133.59	1042.2	-26.992
134.09	1028.7	-26.974
134.59	1015.2	-26.957
135.09	1001.7	-26.939
135.59	988.26	-26.922
136.09	974.81	-26.904
136.59	961.36	-26.887
137.09	947.92	-26.868
137.59	934.49	-26.85
138.09	921.07	-26.832
138.59	907.66	-26.815
139.09	894.26	-26.797
139.59	880.86	-26.779
140.09	867.48	-26.761
140.59	854.1	-26.743
141.09	840.73	-26.725
141.59	827.38	-26.708
142.09	814.03	-26.69
142.59	800.69	-26.672
143.09	787.35	-26.655
143.59	774.03	-26.637
144.09	760.72	-26.62
144.59	747.41	-26.602
145.09	734.11	-26.585
145.59	720.83	-26.568
146.09	707.55	-26.55
146.59	694.28	-26.533
147.09	681.01	-26.516
147.59	667.76	-26.499
148.09	654.51	-26.482
148.59	641.28	-26.465
149.09	628.05	-26.448
149.59	614.83	-26.431
150.09	601.62	-26.414
150.59	588.42	-26.398
151.09	575.22	-26.381
151.59	562.03	-26.364
152.09	548.86	-26.348
152.59	535.69	-26.331
153.09	522.52	-26.315
153.59	509.37	-26.299
154.09	496.23	-26.282
154.59	483.09	-26.266
155.09	469.96	-26.249
155.59	456.84	-26.232
156.09	443.73	-26.215
156.59	430.62	-26.198
157.09	417.53	-26.182
157.59	404.44	-26.164
158.09	391.37	-26.148
158.59	378.3	-26.131
159.09	365.23	-26.114
159.59	352.18	-26.097
160.09	339.14	-26.08
160.59	326.1	-26.064
161.09	313.07	-26.047
161.59	300.06	-26.03
162.09	287.04	-26.014
162.59	274.04	-25.997
163.09	261.05	-25.981
163.09	260.97	-25.481
163.09	260.89	-24.981
163.1	260.81	-24.481
163.1	260.73	-23.981
163.1	260.65	-23.481
163.11	260.56	-22.981
163.11	260.47	-22.481
163.12	260.38	-21.981
163.12	260.29	-21.481
163.12	260.19	-20.982
163.13	260.1	-20.482
163.13	260	-19.982
163.14	259.89	-19.482
163.14	259.78	-18.982
163.15	259.67	-18.482
163.16	259.56	-17.982
163.16	259.44	-17.482
163.17	259.32	-16.982
163.18	259.19	-16.482
163.19	259.06	-15.982
163.19	258.93	-15.482
163.2	258.78	-14.982
163.21	258.63	-14.482
163.23	258.48	-13.982
163.24	258.31	-13.482
163.25	258.14	-12.982
163.26	257.95	-12.482
163.28	257.76	-11.982
163.3	257.55	-11.482
163.32	257.32	-10.982
163.34	257.08	-10.482
163.37	256.81	-9.9821
163.4	256.51	-9.4821
163.43	256.18	-8.9821
163.48	255.8	-8.4821
163.53	255.35	-7.9822
163.6	254.79	-7.4823
163.71	254.06	-6.9833
163.87	252.96	-6.4865
164.25	250.61	-6.0014
164.75	247.57	-6.1566
165.25	244.51	-6.0622
165.75	241.47	-6.1179
166.25	238.42	-6.0833
166.75	235.37	-6.1025
167.25	232.32	-6.0879
167.75	229.28	-6.096
168.25	226.23	-6.0909
168.75	223.18	-6.0918
169.25	220.14	-6.0889
169.75	217.09	-6.0912
170.25	214.05	-6.0806
170.75	211.01	-6.0911
171.23	208.09	-6.0597
171.73	205.05	-6.0992
172.23	202.01	-6.0759
172.73	198.97	-6.0824
173.23	195.92	-6.085
173.73	192.88	-6.0821
174.23	189.84	-6.0826
174.73	186.8	-6.0805
175.23	183.76	-6.0784
175.71	180.84	-6.0545
176.21	177.81	-6.0849
176.71	174.77	-6.0707
177.21	171.73	-6.0745
177.71	168.69	-6.0762
178.21	165.66	-6.0724
178.71	162.62	-6.0741
179.21	159.58	-6.073
179.71	156.55	-6.0717
180.21	153.51	-6.072
180.71	150.47	-6.0693
181.21	147.44	-6.0687
181.71	144.41	-6.0694
182.21	141.37	-6.0678
182.71	138.34	-6.0665
183.21	135.31	-6.0639
183.71	132.27	-6.067
184.21	129.24	-6.0617
184.71	126.21	-6.0648
185.21	123.18	-6.0546
185.71	120.15	-6.0635
186.21	117.12	-6.0552
186.71	114.09	-6.0633
187.21	111.06	-6.0572
187.71	108.03	-6.0587
188.21	105	-6.0554
188.71	101.97	-6.0565
189.21	98.947	-6.0559
189.71	95.919	-6.0546
190.21	92.894	-6.0456
190.71	89.874	-6.0356
191.21	86.849	-6.0625
191.71	83.823	-6.0404
192.21	80.799	-6.0577
192.71	77.774	-6.0396
193.21	74.752	-6.0518
193.71	71.729	-6.0397
194.21	68.706	-6.0524
194.71	65.683	-6.0394
195.21	62.66	-6.0498
195.71	59.64	-6.0313
196.21	56.619	-6.0517
196.71	53.598	-6.0349
197.21	50.577	-6.0469
197.71	47.558	-6.0308
198.21	44.538	-6.047
198.71	41.518	-6.0355
199.21	38.499	-6.0394
199.71	35.48	-6.037
200.21	32.462	-6.0366
200.71	29.444	-6.0354
201.21	26.429	-6.024
201.71	23.412	-6.0416
202.21	20.395	-6.0286
202.71	17.38	-6.0311
203.21	14.364	-6.0307
203.71	11.35	-6.0281
204.21	8.3351	-6.0305
204.71	5.3223	-6.0207
205.21	2.3088	-6.0333
205.71	-0.70457	-6.0201
